user_id,hotel_id,rating,date_sejour
U1889,H054,3.7,2025-01-20
U1889,H025,3.9,2023-12-04
U1889,H040,3.4,2024-08-08
U1889,H067,4.5,2024-03-30
U1889,H047,4.3,2024-04-22
U1889,H017,4.0,2024-04-16
U1889,H069,3.8,2023-11-29
U1889,H042,4.1,2024-10-25
U1889,H019,3.6,2025-11-12
U1889,H041,3.2,2024-12-24
U1889,H066,3.7,2025-07-06
U1889,H001,3.2,2025-05-16
U1889,H027,3.0,2025-02-12
U1889,H013,4.4,2024-01-16
U1889,H020,4.5,2025-03-06
U1889,H004,4.1,2024-03-09
U1889,H008,4.4,2025-08-20
U1889,H015,3.1,2025-04-29
U1889,H048,3.9,2025-03-14
U1889,H059,4.0,2025-04-14
U1889,H011,2.9,2024-12-27
U1889,H061,3.7,2025-09-18
U1889,H031,4.6,2024-04-11
U1889,H058,3.3,2025-06-04
U1889,H039,3.1,2024-06-28
U1889,H026,4.3,2024-06-28
U1889,H033,4.6,2024-08-10
U1889,H022,3.9,2024-08-23
U1889,H024,4.4,2025-07-18
U1890,H036,3.1,2024-07-05
U1890,H001,4.7,2024-09-27
U1890,H013,1.0,2025-09-12
U1890,H003,4.8,2024-07-11
U1890,H060,5.0,2025-01-08
U1890,H059,5.0,2024-01-28
U1890,H018,5.0,2025-08-10
U1890,H045,4.9,2025-03-31
U1890,H002,5.0,2023-11-22
U1890,H017,1.8,2025-02-22
U1890,H016,2.5,2024-07-09
U1890,H006,4.8,2025-11-11
U1890,H044,5.0,2025-07-30
U1890,H028,4.8,2023-11-20
U1890,H008,4.3,2024-03-27
U1890,H056,1.0,2024-02-04
U1891,H019,4.3,2025-06-05
U1891,H060,4.0,2024-10-11
U1891,H035,4.3,2025-07-13
U1891,H023,4.6,2025-06-23
U1891,H025,4.1,2024-03-22
U1891,H030,4.3,2024-12-21
U1891,H011,4.5,2025-06-14
U1891,H079,5.0,2025-09-26
U1891,H045,4.6,2025-08-13
U1891,H056,4.4,2024-11-24
U1891,H009,4.5,2024-09-12
U1891,H076,4.2,2025-10-17
U1891,H071,4.4,2024-11-13
U1891,H026,3.8,2025-10-05
U1891,H015,4.5,2025-06-02
U1891,H066,4.2,2024-05-15
U1891,H047,4.8,2025-09-23
U1891,H038,4.2,2024-10-23
U1891,H059,4.8,2024-08-02
U1891,H069,4.0,2025-04-06
U1891,H042,3.7,2025-02-05
U1891,H039,4.0,2024-12-22
U1891,H052,4.4,2025-11-19
U1891,H077,4.2,2024-08-18
U1891,H041,4.8,2025-10-17
U1892,H036,4.6,2024-04-05
U1892,H013,2.8,2024-10-26
U1892,H017,3.3,2025-07-15
U1892,H072,2.5,2024-08-17
U1892,H055,4.5,2025-03-23
U1892,H003,4.3,2025-03-22
U1892,H032,3.5,2024-08-23
U1892,H061,3.7,2024-02-12
U1892,H062,3.0,2025-10-07
U1892,H004,3.1,2025-02-26
U1892,H043,4.3,2025-09-17
U1892,H034,4.4,2024-10-01
U1892,H020,4.2,2024-08-13
U1892,H041,4.4,2025-04-01
U1892,H029,3.8,2024-05-30
U1892,H011,4.7,2024-10-05
U1892,H073,4.6,2024-05-02
U1892,H067,2.9,2024-02-17
U1892,H002,4.7,2024-07-30
U1892,H009,4.8,2024-06-21
U1892,H074,3.9,2024-12-07
U1892,H030,3.4,2025-02-02
U1892,H058,4.6,2024-09-11
U1892,H060,3.5,2025-04-04
U1893,H021,4.8,2025-07-06
U1893,H041,4.6,2025-08-04
U1893,H030,3.8,2024-09-21
U1893,H049,4.5,2024-05-10
U1893,H063,4.3,2024-02-09
U1893,H015,4.9,2024-06-01
U1893,H071,4.6,2025-04-08
U1893,H027,4.6,2024-03-13
U1893,H019,4.7,2025-01-19
U1893,H028,4.3,2025-09-17
U1893,H043,5.0,2025-01-06
U1893,H026,3.4,2025-10-16
U1893,H001,4.5,2025-08-04
U1893,H072,3.7,2024-10-13
U1893,H010,4.6,2025-04-09
U1893,H044,4.6,2024-05-21
U1893,H065,4.2,2024-07-25
U1893,H037,3.8,2025-03-06
U1893,H023,4.8,2024-12-27
U1893,H012,3.3,2024-04-20
U1893,H066,3.2,2025-06-26
U1893,H014,3.7,2024-05-08
U1893,H058,4.6,2025-05-25
U1894,H077,3.7,2025-09-08
U1894,H072,3.9,2024-09-03
U1894,H043,4.0,2024-03-05
U1894,H007,3.5,2025-10-27
U1894,H006,5.0,2025-07-23
U1894,H080,3.9,2024-09-30
U1894,H029,4.4,2023-12-26
U1894,H068,2.4,2025-03-20
U1894,H071,4.2,2025-08-18
U1894,H013,2.7,2024-12-11
U1894,H079,4.4,2024-08-01
U1894,H074,4.3,2025-08-05
U1894,H017,2.8,2025-06-11
U1894,H005,3.0,2023-11-22
U1894,H030,4.1,2024-03-30
U1894,H052,5.0,2025-05-14
U1894,H003,4.7,2024-03-12
U1894,H037,4.2,2025-09-17
U1894,H026,3.2,2024-09-17
U1894,H002,4.5,2025-01-07
U1894,H070,3.9,2024-01-27
U1894,H015,4.2,2025-03-09
U1894,H032,4.1,2025-07-16
U1894,H018,4.4,2024-02-10
U1894,H063,3.6,2024-09-13
U1894,H062,3.2,2025-08-15
U1895,H052,4.6,2025-03-10
U1895,H001,5.0,2025-07-02
U1895,H079,4.6,2025-04-24
U1895,H064,3.3,2025-11-08
U1895,H074,3.7,2023-12-27
U1895,H011,4.4,2025-09-15
U1895,H033,3.3,2024-03-21
U1895,H022,3.3,2024-11-17
U1895,H028,4.3,2024-08-02
U1895,H043,4.6,2024-09-20
U1895,H021,3.9,2024-10-13
U1895,H008,3.8,2024-05-25
U1895,H023,4.7,2025-11-01
U1895,H063,4.9,2025-07-09
U1895,H027,4.4,2025-02-02
U1895,H007,4.9,2024-09-05
U1895,H040,3.9,2024-11-07
U1895,H055,4.6,2024-11-05
U1896,H041,5.0,2025-10-21
U1896,H032,5.0,2024-05-15
U1896,H042,4.4,2024-06-11
U1896,H026,2.4,2025-06-26
U1896,H046,2.7,2025-09-17
U1896,H038,4.8,2025-05-10
U1896,H022,2.2,2025-03-10
U1896,H079,4.5,2025-08-01
U1896,H055,2.6,2025-04-18
U1896,H048,2.1,2024-06-21
U1896,H027,5.0,2025-03-29
U1896,H062,2.0,2025-07-11
U1896,H045,5.0,2024-10-17
U1896,H071,5.0,2025-06-20
U1896,H034,2.9,2024-01-05
U1896,H013,3.0,2025-03-17
U1896,H017,2.4,2025-10-30
U1896,H080,5.0,2024-03-06
U1896,H036,3.1,2024-02-10
U1896,H012,2.6,2024-01-24
U1896,H025,4.9,2025-05-05
U1896,H051,2.6,2025-04-17
U1896,H053,4.8,2024-03-29
U1896,H020,4.1,2025-08-27
U1896,H061,4.7,2025-06-13
U1897,H017,3.0,2024-07-25
U1897,H066,3.1,2025-09-23
U1897,H011,5.0,2024-03-04
U1897,H009,4.4,2025-06-07
U1897,H042,4.0,2025-03-25
U1897,H003,4.7,2025-10-24
U1897,H058,4.6,2025-04-26
U1897,H016,3.9,2024-10-29
U1897,H054,3.8,2024-08-15
U1897,H069,3.6,2024-02-13
U1897,H080,4.0,2025-01-26
U1897,H027,4.5,2024-03-01
U1897,H019,3.5,2024-06-22
U1897,H073,4.9,2023-12-22
U1897,H063,4.3,2024-11-04
U1897,H015,4.7,2025-06-02
U1897,H078,4.7,2024-08-03
U1897,H018,3.8,2025-11-07
U1897,H025,3.5,2023-12-21
U1897,H060,3.7,2025-07-05
U1897,H030,3.7,2024-05-12
U1897,H021,3.9,2025-08-15
U1898,H069,3.4,2024-05-31
U1898,H029,3.8,2024-07-14
U1898,H017,3.1,2024-08-11
U1898,H033,2.9,2025-05-07
U1898,H022,3.0,2024-09-28
U1898,H004,4.1,2025-09-09
U1898,H006,4.7,2024-06-15
U1898,H043,4.9,2024-12-25
U1898,H035,3.3,2025-06-08
U1898,H011,4.8,2024-02-02
U1898,H005,3.5,2025-09-20
U1898,H066,3.6,2024-02-09
U1898,H038,4.5,2024-10-19
U1898,H078,5.0,2024-08-20
U1899,H060,4.5,2025-04-03
U1899,H036,2.9,2025-07-11
U1899,H011,5.0,2024-02-10
U1899,H040,2.8,2025-03-03
U1899,H002,4.5,2025-09-01
U1899,H043,5.0,2023-12-18
U1899,H048,2.6,2025-05-23
U1899,H013,1.9,2025-02-01
U1899,H056,3.0,2024-06-03
U1899,H017,1.8,2024-02-28
U1899,H080,4.8,2025-04-23
U1899,H070,4.3,2024-03-06
U1899,H020,4.3,2025-01-23
U1899,H009,5.0,2024-09-10
U1899,H052,5.0,2025-10-20
U1899,H016,2.8,2025-06-16
U1899,H054,4.8,2025-08-27
U1899,H038,4.3,2024-02-12
U1899,H015,5.0,2025-03-13
U1899,H069,2.2,2023-12-21
U1899,H072,2.7,2024-08-01
U1899,H018,5.0,2024-05-26
U1899,H037,4.3,2025-01-13
U1899,H064,4.3,2024-09-25
U1899,H027,4.5,2024-04-16
U1899,H006,5.0,2024-12-26
U1899,H030,3.2,2025-02-12
U1899,H068,2.4,2025-04-02
U1899,H026,2.4,2024-05-15
U1899,H071,4.4,2024-09-05
U1900,H059,3.4,2024-02-01
U1900,H033,3.5,2024-04-25
U1900,H029,4.7,2025-05-01
U1900,H014,3.1,2025-10-29
U1900,H019,3.6,2025-06-04
U1900,H016,4.2,2024-05-18
U1900,H070,3.5,2025-11-14
U1900,H024,4.0,2023-12-05
U1900,H080,4.4,2025-03-10
U1900,H020,3.9,2024-11-02
U1900,H045,5.0,2024-05-14
U1900,H054,4.2,2024-03-04
U1900,H072,3.9,2024-04-27
U1900,H078,5.0,2025-02-07
U1900,H038,3.6,2025-03-22
U1900,H064,4.9,2024-07-30
U1900,H041,4.4,2024-02-04
U1900,H056,4.4,2024-05-29
U1900,H013,4.1,2023-12-08
U1900,H042,4.2,2024-09-21
U1900,H007,4.4,2025-06-07
U1900,H031,4.5,2023-11-28
U1900,H052,4.7,2024-10-10
U1901,H022,1.7,2024-04-30
U1901,H008,5.0,2024-09-07
U1901,H057,5.0,2023-11-20
U1901,H068,1.9,2024-02-14
U1901,H065,4.7,2024-05-22
U1901,H055,3.1,2024-06-26
U1901,H017,1.7,2024-09-24
U1901,H020,3.9,2024-04-13
U1901,H032,4.9,2024-03-09
U1901,H042,4.3,2024-03-20
U1901,H030,4.8,2025-07-11
U1901,H036,2.9,2024-01-05
U1901,H023,5.0,2024-01-15
U1901,H073,3.0,2024-12-12
U1901,H016,3.3,2024-09-05
U1901,H029,4.3,2024-08-17
U1901,H067,1.5,2024-04-29
U1901,H046,3.0,2025-04-03
U1901,H069,2.2,2024-12-30
U1901,H027,5.0,2024-10-21
U1901,H060,5.0,2025-06-11
U1901,H035,1.9,2024-05-14
U1901,H072,1.8,2024-08-21
U1901,H045,5.0,2024-09-02
U1901,H038,4.9,2025-03-07
U1901,H043,5.0,2024-09-04
U1901,H058,5.0,2025-04-08
U1902,H014,2.9,2024-03-03
U1902,H063,3.7,2025-01-03
U1902,H010,4.4,2024-07-15
U1902,H045,3.3,2024-04-15
U1902,H037,3.9,2025-08-16
U1902,H065,3.7,2024-01-09
U1902,H034,2.9,2024-09-12
U1902,H073,3.5,2025-05-20
U1902,H041,3.6,2025-08-05
U1902,H007,3.7,2025-09-16
U1903,H037,4.4,2025-08-06
U1903,H003,5.0,2024-10-19
U1903,H049,5.0,2025-06-23
U1903,H065,4.7,2025-01-21
U1903,H042,3.9,2024-09-09
U1903,H073,3.3,2023-12-25
U1903,H056,2.0,2025-04-05
U1903,H033,1.5,2024-05-18
U1903,H053,4.5,2024-08-26
U1903,H047,4.5,2024-11-20
U1903,H018,4.9,2023-12-08
U1903,H009,5.0,2023-12-15
U1903,H043,4.8,2024-11-30
U1903,H062,1.0,2024-09-11
U1903,H019,5.0,2025-08-14
U1903,H080,4.6,2025-11-09
U1903,H068,1.4,2025-01-28
U1903,H025,4.8,2024-09-20
U1903,H046,3.4,2024-09-29
U1903,H026,1.3,2025-05-27
U1903,H021,5.0,2025-03-10
U1903,H070,3.8,2024-05-22
U1903,H028,5.0,2023-12-15
U1903,H066,1.4,2025-06-06
U1904,H003,3.3,2025-02-20
U1904,H043,3.7,2025-06-28
U1904,H021,4.8,2025-07-12
U1904,H001,3.7,2024-03-26
U1904,H051,4.7,2024-06-18
U1904,H035,4.0,2025-04-22
U1904,H004,4.2,2025-07-24
U1904,H073,3.5,2025-02-10
U1904,H009,3.3,2025-04-12
U1904,H011,2.8,2024-03-06
U1904,H058,3.6,2024-03-11
U1904,H002,3.5,2024-08-18
U1904,H076,3.8,2025-01-23
U1904,H056,4.3,2025-09-24
U1904,H030,4.2,2024-08-22
U1904,H041,3.2,2025-01-25
U1905,H077,4.8,2025-10-15
U1905,H075,3.3,2025-07-26
U1905,H059,4.1,2025-06-13
U1905,H001,4.9,2024-02-03
U1905,H038,3.9,2024-10-09
U1905,H067,3.4,2025-03-12
U1905,H025,3.6,2025-05-11
U1905,H041,4.7,2024-04-27
U1905,H053,3.3,2024-11-17
U1905,H031,3.7,2024-10-08
U1905,H024,3.3,2024-11-18
U1905,H061,3.6,2024-06-17
U1905,H069,4.0,2025-02-21
U1905,H007,4.6,2024-01-09
U1905,H028,3.9,2025-10-09
U1905,H052,4.9,2023-12-29
U1905,H009,4.3,2025-08-13
U1906,H063,3.5,2025-10-19
U1906,H044,3.3,2025-07-18
U1906,H018,3.6,2025-07-17
U1906,H079,3.0,2024-05-31
U1906,H039,2.6,2024-05-07
U1906,H017,4.0,2025-09-28
U1906,H013,4.5,2024-12-28
U1906,H059,4.1,2023-12-24
U1906,H012,4.2,2024-03-28
U1906,H016,3.4,2025-08-01
U1906,H054,4.0,2025-10-27
U1906,H068,4.0,2025-02-22
U1906,H035,4.7,2024-10-22
U1906,H043,3.1,2025-02-12
U1906,H022,3.6,2024-11-09
U1906,H049,3.2,2023-12-29
U1906,H028,4.5,2025-05-02
U1906,H073,3.7,2024-06-02
U1906,H060,4.4,2025-03-03
U1906,H050,3.8,2025-09-07
U1906,H020,3.9,2025-07-21
U1906,H045,2.8,2024-08-29
U1906,H038,3.5,2025-01-01
U1906,H019,3.3,2024-09-26
U1906,H042,4.4,2024-09-10
U1906,H021,4.4,2024-08-13
U1906,H053,4.6,2024-03-07
U1906,H040,3.5,2024-12-22
U1907,H025,4.3,2024-02-15
U1907,H076,4.4,2025-08-18
U1907,H017,3.7,2024-06-10
U1907,H049,4.3,2025-07-09
U1907,H077,4.0,2024-03-18
U1907,H055,4.1,2025-10-22
U1907,H048,4.1,2024-06-20
U1907,H066,4.2,2024-08-26
U1907,H010,3.9,2024-01-18
U1907,H068,3.9,2025-04-05
U1907,H026,4.0,2025-06-22
U1907,H061,4.4,2024-04-18
U1907,H001,5.0,2025-08-01
U1907,H080,4.4,2024-02-04
U1907,H035,4.2,2025-06-03
U1907,H064,4.4,2024-03-22
U1907,H029,3.5,2024-05-17
U1907,H046,3.8,2023-11-24
U1907,H007,4.1,2024-05-25
U1907,H050,4.3,2025-08-24
U1907,H012,3.9,2024-07-29
U1907,H079,4.9,2025-08-18
U1907,H051,4.2,2024-08-27
U1907,H041,5.0,2023-12-21
U1907,H022,3.7,2025-06-06
U1908,H044,4.1,2024-06-17
U1908,H047,4.1,2024-04-04
U1908,H050,3.8,2024-07-30
U1908,H054,3.8,2025-06-23
U1908,H014,4.3,2024-06-22
U1908,H024,3.3,2024-04-09
U1908,H070,4.1,2023-12-30
U1908,H022,2.9,2025-11-06
U1908,H039,5.0,2025-01-20
U1908,H007,4.9,2024-01-23
U1908,H067,2.6,2025-08-05
U1908,H020,3.5,2023-12-25
U1908,H058,4.4,2025-10-19
U1908,H017,2.7,2025-01-10
U1909,H003,4.6,2024-07-08
U1909,H020,4.6,2024-07-07
U1909,H062,2.3,2024-06-25
U1909,H047,4.0,2025-09-30
U1909,H069,2.3,2024-05-24
U1909,H064,4.5,2024-12-09
U1909,H033,2.4,2024-10-12
U1909,H025,4.6,2025-10-09
U1909,H019,5.0,2023-11-27
U1909,H002,4.7,2025-09-08
U1909,H046,3.1,2025-11-10
U1909,H006,5.0,2024-11-07
U1909,H004,5.0,2024-08-15
U1909,H005,2.6,2024-02-09
U1909,H035,2.4,2023-12-22
U1909,H028,4.9,2025-03-13
U1910,H057,3.8,2025-08-02
U1910,H018,3.5,2025-11-16
U1910,H075,3.9,2024-03-14
U1910,H055,4.7,2025-05-11
U1910,H078,4.8,2024-07-24
U1910,H029,3.4,2025-06-01
U1910,H021,4.1,2024-07-19
U1910,H014,3.9,2024-02-26
U1910,H043,4.5,2024-10-15
U1910,H017,3.7,2024-06-05
U1910,H047,4.2,2025-03-08
U1910,H051,4.4,2025-10-08
U1910,H011,4.3,2025-10-20
U1910,H058,4.6,2024-03-14
U1910,H005,3.8,2024-03-27
U1910,H046,4.6,2025-10-20
U1910,H035,3.9,2025-09-11
U1910,H064,4.2,2024-08-23
U1910,H048,3.5,2024-11-04
U1911,H076,4.0,2025-09-17
U1911,H036,3.6,2025-08-24
U1911,H025,4.3,2024-01-01
U1911,H006,4.8,2024-05-06
U1911,H065,4.1,2025-09-18
U1911,H074,3.9,2024-10-01
U1911,H038,4.5,2024-04-07
U1911,H032,4.5,2024-12-08
U1911,H056,3.7,2023-12-02
U1911,H053,4.0,2024-04-15
U1912,H056,1.8,2024-12-18
U1912,H077,3.5,2024-03-17
U1912,H047,4.2,2025-01-05
U1912,H062,1.1,2024-03-14
U1912,H007,3.2,2025-07-28
U1912,H061,5.0,2025-01-06
U1912,H016,3.4,2024-12-10
U1912,H029,4.5,2024-04-05
U1912,H003,4.6,2025-07-11
U1912,H065,5.0,2025-02-25
U1912,H004,4.8,2025-02-15
U1913,H025,4.3,2024-08-28
U1913,H048,4.0,2025-02-19
U1913,H010,4.4,2025-05-10
U1913,H064,3.7,2024-04-18
U1913,H011,4.2,2025-07-22
U1913,H060,4.0,2025-11-05
U1913,H016,4.3,2024-04-22
U1913,H074,4.1,2024-02-09
U1913,H071,3.9,2024-05-22
U1913,H066,3.9,2025-08-08
U1913,H017,4.8,2025-01-07
U1913,H019,4.2,2025-10-16
U1913,H078,4.2,2025-08-02
U1913,H032,4.3,2025-10-17
U1913,H073,3.6,2024-08-25
U1913,H057,4.5,2024-08-13
U1913,H069,4.3,2024-01-03
U1913,H015,4.7,2025-06-07
U1913,H080,4.3,2025-08-20
U1913,H047,4.2,2024-02-12
U1914,H058,4.1,2025-02-15
U1914,H026,3.6,2024-03-10
U1914,H051,3.5,2024-01-18
U1914,H035,3.7,2025-09-25
U1914,H015,4.5,2025-03-10
U1914,H037,4.0,2024-11-13
U1914,H008,4.2,2024-01-17
U1914,H023,4.0,2024-02-18
U1914,H024,3.8,2024-09-10
U1914,H050,3.8,2024-01-21
U1914,H045,4.7,2023-12-11
U1914,H055,4.4,2025-02-09
U1914,H073,5.0,2025-08-16
U1914,H001,4.6,2024-03-26
U1914,H077,5.0,2024-06-05
U1914,H075,3.9,2024-10-20
U1914,H078,4.6,2025-03-12
U1914,H006,4.5,2025-08-29
U1914,H071,4.3,2024-02-07
U1914,H047,3.8,2024-04-27
U1914,H036,5.0,2024-04-07
U1914,H004,4.3,2025-02-15
U1914,H010,4.1,2024-01-02
U1914,H034,4.5,2025-05-05
U1915,H069,3.2,2024-11-10
U1915,H013,2.4,2025-03-27
U1915,H071,3.7,2024-05-05
U1915,H020,3.5,2025-06-13
U1915,H007,4.8,2024-08-24
U1915,H036,4.8,2024-10-19
U1915,H010,4.3,2025-10-16
U1915,H017,2.8,2025-03-07
U1915,H018,3.9,2024-04-19
U1915,H043,4.6,2025-04-25
U1915,H006,4.6,2025-07-18
U1915,H054,3.1,2025-06-13
U1915,H031,2.9,2025-06-28
U1915,H023,4.3,2025-05-12
U1915,H009,4.3,2024-11-29
U1915,H033,3.0,2024-03-29
U1915,H075,3.6,2024-05-16
U1915,H024,3.0,2025-05-23
U1915,H078,4.7,2024-10-25
U1915,H041,4.7,2025-09-14
U1915,H027,5.0,2024-04-20
U1915,H055,4.8,2025-09-19
U1916,H037,3.9,2024-10-05
U1916,H051,4.8,2023-11-29
U1916,H033,4.6,2024-09-30
U1916,H067,4.2,2024-11-25
U1916,H072,4.6,2025-05-27
U1916,H007,3.3,2024-11-09
U1916,H058,3.2,2025-11-06
U1916,H069,4.4,2024-08-31
U1916,H073,3.4,2024-03-24
U1916,H075,4.3,2025-09-28
U1916,H064,4.8,2024-12-04
U1916,H071,4.7,2025-09-27
U1916,H060,4.5,2023-12-24
U1916,H070,3.8,2024-01-04
U1917,H040,3.8,2025-10-01
U1917,H016,3.5,2024-11-27
U1917,H059,4.1,2024-06-20
U1917,H014,3.1,2025-05-28
U1917,H073,3.9,2025-04-14
U1917,H031,4.3,2023-11-27
U1917,H017,4.2,2024-07-08
U1917,H021,4.2,2023-12-13
U1917,H043,3.4,2025-10-20
U1917,H058,3.2,2023-12-26
U1917,H012,5.0,2024-02-28
U1917,H057,4.6,2025-08-27
U1917,H071,4.2,2025-07-11
U1917,H070,3.6,2025-03-13
U1917,H066,4.0,2025-07-17
U1917,H046,3.8,2025-09-02
U1917,H006,3.8,2025-03-06
U1917,H026,3.8,2025-09-21
U1917,H020,3.7,2024-08-09
U1917,H007,3.1,2025-06-30
U1917,H039,3.0,2024-06-23
U1917,H030,4.2,2025-01-14
U1917,H045,3.2,2024-11-19
U1917,H032,4.4,2024-01-24
U1917,H015,3.2,2024-04-15
U1917,H009,3.3,2024-10-01
U1918,H023,4.6,2024-10-14
U1918,H078,4.7,2024-12-21
U1918,H027,5.0,2025-09-21
U1918,H024,3.3,2023-12-03
U1918,H080,4.6,2024-05-04
U1918,H030,3.7,2025-07-26
U1918,H039,5.0,2025-06-28
U1918,H064,4.0,2024-01-17
U1918,H069,3.4,2024-12-12
U1918,H005,3.7,2024-07-11
U1918,H006,4.7,2024-12-07
U1918,H007,4.1,2025-06-12
U1918,H046,3.8,2025-05-23
U1918,H004,4.0,2024-03-26
U1918,H055,3.7,2025-07-23
U1918,H057,4.6,2024-10-18
U1918,H015,4.7,2024-07-10
U1918,H077,3.6,2024-09-23
U1918,H054,4.5,2024-01-04
U1918,H025,4.5,2025-06-07
U1918,H043,4.9,2025-10-19
U1918,H026,3.3,2024-09-28
U1918,H014,3.7,2024-09-20
U1918,H061,4.1,2025-11-14
U1918,H035,3.4,2024-02-21
U1918,H045,4.5,2024-05-24
U1918,H021,4.9,2024-03-24
U1918,H028,4.5,2025-04-29
U1918,H034,4.0,2023-12-19
U1919,H069,3.2,2025-03-20
U1919,H067,3.0,2024-01-18
U1919,H033,3.5,2023-11-26
U1919,H044,4.4,2024-06-20
U1919,H070,3.0,2024-12-15
U1919,H028,4.8,2025-04-27
U1919,H012,3.8,2025-03-12
U1919,H055,3.2,2025-07-02
U1919,H001,4.6,2024-12-06
U1919,H037,3.9,2024-06-12
U1919,H050,4.4,2024-01-24
U1919,H006,4.9,2024-06-27
U1919,H014,3.4,2024-10-01
U1919,H025,4.3,2025-06-14
U1919,H027,4.6,2024-07-27
U1919,H002,4.6,2025-01-27
U1919,H064,4.5,2025-04-15
U1919,H030,3.7,2025-02-12
U1919,H011,4.5,2024-03-18
U1919,H057,4.2,2024-02-26
U1919,H026,3.1,2023-12-26
U1919,H048,3.3,2024-10-14
U1919,H009,4.7,2024-01-29
U1919,H039,4.8,2024-02-26
U1919,H010,4.2,2025-10-17
U1919,H078,4.4,2024-08-02
U1919,H063,3.8,2025-11-03
U1919,H023,4.9,2025-05-13
U1919,H004,4.1,2025-02-01
U1919,H019,4.3,2024-07-15
U1920,H012,2.1,2025-01-05
U1920,H069,2.6,2024-07-26
U1920,H073,3.1,2023-11-28
U1920,H048,2.6,2025-10-21
U1920,H042,4.3,2024-05-02
U1920,H030,4.0,2025-02-20
U1920,H036,2.8,2025-08-30
U1920,H045,4.5,2024-10-29
U1920,H026,2.1,2024-01-20
U1920,H074,4.6,2024-05-08
U1920,H078,5.0,2024-06-04
U1920,H022,2.3,2024-08-26
U1920,H027,4.4,2024-02-14
U1920,H047,4.6,2024-07-06
U1920,H079,5.0,2024-06-11
U1920,H015,5.0,2025-03-19
U1920,H038,5.0,2024-07-10
U1920,H068,2.5,2024-08-24
U1920,H056,2.9,2024-07-08
U1920,H008,4.4,2024-07-04
U1920,H005,2.4,2024-08-19
U1921,H041,5.0,2025-04-09
U1921,H015,4.4,2025-06-05
U1921,H045,4.3,2024-07-07
U1921,H053,3.5,2025-03-17
U1921,H042,3.3,2025-10-01
U1921,H036,5.0,2024-02-08
U1921,H046,3.7,2025-01-03
U1921,H077,4.8,2025-01-02
U1921,H001,4.3,2024-02-05
U1921,H029,3.7,2024-03-03
U1921,H078,4.6,2025-03-21
U1921,H052,4.7,2024-07-18
U1921,H049,5.0,2024-03-21
U1921,H016,5.0,2025-05-02
U1921,H064,3.7,2023-12-22
U1921,H025,3.5,2024-05-28
U1921,H068,2.6,2025-11-04
U1921,H069,3.0,2025-06-20
U1921,H062,2.5,2024-09-25
U1921,H017,3.2,2024-05-20
U1921,H005,2.9,2025-08-13
U1921,H031,2.8,2024-04-09
U1922,H020,3.8,2024-01-27
U1922,H056,4.3,2025-02-13
U1922,H054,3.5,2024-05-29
U1922,H060,4.3,2024-08-31
U1922,H015,3.6,2024-08-31
U1922,H061,3.2,2025-08-25
U1922,H028,4.6,2024-06-29
U1922,H071,4.1,2025-01-31
U1922,H018,3.4,2024-01-15
U1922,H074,4.1,2024-08-01
U1922,H027,3.6,2025-05-01
U1922,H075,4.2,2024-10-07
U1923,H075,4.7,2025-07-15
U1923,H006,4.4,2024-11-04
U1923,H012,2.1,2025-09-10
U1923,H070,4.5,2025-06-29
U1923,H063,4.0,2025-10-24
U1923,H025,4.8,2024-11-22
U1923,H054,4.4,2025-05-26
U1923,H032,5.0,2025-05-13
U1923,H064,4.7,2023-12-16
U1923,H049,4.6,2025-01-16
U1923,H023,4.9,2024-01-10
U1923,H062,1.9,2024-12-03
U1923,H039,5.0,2024-12-02
U1923,H021,5.0,2025-05-11
U1923,H007,2.8,2025-08-26
U1923,H052,5.0,2025-11-10
U1923,H066,1.9,2025-05-21
U1923,H003,4.5,2024-12-18
U1923,H078,4.8,2024-07-12
U1923,H072,1.4,2025-01-20
U1923,H040,3.0,2025-05-16
U1923,H008,5.0,2024-05-01
U1923,H010,5.0,2025-09-26
U1924,H039,4.1,2023-12-30
U1924,H060,3.2,2024-03-24
U1924,H048,3.6,2025-02-05
U1924,H040,4.6,2024-08-03
U1924,H067,3.4,2025-03-12
U1924,H076,3.5,2025-01-24
U1924,H004,3.5,2023-11-26
U1924,H049,4.7,2025-06-21
U1924,H011,4.8,2025-08-22
U1924,H061,3.4,2025-10-11
U1924,H080,3.7,2024-01-21
U1924,H063,4.5,2025-08-27
U1924,H032,4.1,2023-12-17
U1925,H046,4.3,2024-08-17
U1925,H047,4.2,2024-05-14
U1925,H032,4.3,2025-02-04
U1925,H055,4.1,2025-08-28
U1925,H041,4.7,2024-05-06
U1925,H048,3.7,2024-07-23
U1925,H076,4.3,2024-10-12
U1925,H051,4.5,2024-05-27
U1925,H001,5.0,2025-05-23
U1925,H044,4.6,2024-01-15
U1925,H023,4.9,2025-09-12
U1925,H025,4.2,2025-01-10
U1925,H026,3.8,2025-06-21
U1925,H067,3.7,2024-09-12
U1926,H018,5.0,2024-04-01
U1926,H068,2.0,2025-03-03
U1926,H044,5.0,2025-06-05
U1926,H005,1.3,2024-06-04
U1926,H031,1.8,2025-11-08
U1926,H033,1.5,2024-12-15
U1926,H011,4.9,2024-09-01
U1926,H025,4.8,2025-08-10
U1926,H043,4.9,2025-03-07
U1926,H077,2.8,2024-09-15
U1926,H064,4.6,2025-10-19
U1926,H006,4.8,2025-06-06
U1926,H051,1.8,2025-05-18
U1926,H060,5.0,2025-10-14
